Geolocation,Subsector,1980 Quarter 1,1980 Quarter 2,1980 Quarter 3,1980 Quarter 4,1980 Annual,1981 Quarter 1,1981 Quarter 2,1981 Quarter 3,1981 Quarter 4,1981 Annual,1982 Quarter 1,1982 Quarter 2,1982 Quarter 3,1982 Quarter 4,1982 Annual,1983 Quarter 1,1983 Quarter 2,1983 Quarter 3,1983 Quarter 4,1983 Annual,1984 Quarter 1,1984 Quarter 2,1984 Quarter 3,1984 Quarter 4,1984 Annual,1985 Quarter 1,1985 Quarter 2,1985 Quarter 3,1985 Quarter 4,1985 Annual,1986 Quarter 1,1986 Quarter 2,1986 Quarter 3,1986 Quarter 4,1986 Annual,1987 Quarter 1,1987 Quarter 2,1987 Quarter 3,1987 Quarter 4,1987 Annual,1988 Quarter 1,1988 Quarter 2,1988 Quarter 3,1988 Quarter 4,1988 Annual,1989 Quarter 1,1989 Quarter 2,1989 Quarter 3,1989 Quarter 4,1989 Annual,1990 Quarter 1,1990 Quarter 2,1990 Quarter 3,1990 Quarter 4,1990 Annual,1991 Quarter 1,1991 Quarter 2,1991 Quarter 3,1991 Quarter 4,1991 Annual,1992 Quarter 1,1992 Quarter 2,1992 Quarter 3,1992 Quarter 4,1992 Annual,1993 Quarter 1,1993 Quarter 2,1993 Quarter 3,1993 Quarter 4,1993 Annual,1994 Quarter 1,1994 Quarter 2,1994 Quarter 3,1994 Quarter 4,1994 Annual,1995 Quarter 1,1995 Quarter 2,1995 Quarter 3,1995 Quarter 4,1995 Annual,1996 Quarter 1,1996 Quarter 2,1996 Quarter 3,1996 Quarter 4,1996 Annual,1997 Quarter 1,1997 Quarter 2,1997 Quarter 3,1997 Quarter 4,1997 Annual,1998 Quarter 1,1998 Quarter 2,1998 Quarter 3,1998 Quarter 4,1998 Annual,1999 Quarter 1,1999 Quarter 2,1999 Quarter 3,1999 Quarter 4,1999 Annual,2000 Quarter 1,2000 Quarter 2,2000 Quarter 3,2000 Quarter 4,2000 Annual,2001 Quarter 1,2001 Quarter 2,2001 Quarter 3,2001 Quarter 4,2001 Annual,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2002 Annual,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2003 Annual,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2004 Annual,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2005 Annual,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2006 Annual,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2007 Annual,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2008 Annual,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2009 Annual,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2010 Annual,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2011 Annual,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2012 Annual,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2013 Annual,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2014 Annual,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2015 Annual,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2016 Annual,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2017 Annual,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2018 Annual,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2019 Annual,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2020 Annual,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4,2021 Annual,2022 Quarter 1,2022 Quarter 2,2022 Quarter 3,2022 Quarter 4,2022 Annual,2023 Quarter 1,2023 Quarter 2,2023 Quarter 3,2023 Quarter 4,2023 Annual,2024 Quarter 1,2024 Quarter 2,2024 Quarter 3,2024 Quarter 4,2024 Annual,2025 Quarter 1,2025 Quarter 2,2025 Quarter 3,2025 Quarter 4,2025 Annual,2026 Quarter 1,2026 Quarter 2,2026 Quarter 3,2026 Quarter 4,2026 Annual
....Bohol,..Municipal Fisheries,..,..,..,..,17860.00,..,..,..,..,17939.00,..,..,..,..,9662.00,..,..,..,..,8658.00,..,..,..,..,6467.00,..,..,..,..,8368.00,..,..,..,..,10924.00,..,..,..,..,7394.00,..,..,..,..,7356.00,..,..,..,..,8186.00,..,..,..,..,5777.00,..,..,..,..,5526.00,..,..,..,..,7492.00,2649.00,4140.00,3488.00,2371.00,12648.00,2414.00,4068.00,3324.00,2509.00,12315.00,2659.00,4321.00,3769.00,4484.00,15233.00,3588.00,4279.00,3614.00,3811.00,15292.00,4198.00,3500.00,3770.00,3900.00,15368.00,3739.00,3372.00,3411.00,3860.00,14382.00,3590.00,3252.00,3551.00,3938.00,14331.00,3900.00,3316.00,3624.00,3967.00,14807.00,3824.00,3274.00,3548.00,3457.00,14103.00,4033.00,3087.00,3317.00,3698.00,14135.00,4086.00,3119.00,3262.00,3268.00,13735.00,4015.00,3017.50,3233.20,3211.60,13477.30,4014.10,3042.94,3433.30,3719.20,14209.54,2969.50,2408.60,3532.20,3844.31,12754.61,2982.90,2625.09,3389.58,3282.81,12280.38,2610.98,2710.86,3439.44,3340.57,12101.85,2653.90,2573.08,2914.98,3423.07,11565.03,2907.82,2575.65,3006.64,3551.89,12042.00,2749.44,2163.80,2724.86,3310.90,10949.00,2929.95,2618.64,2586.82,2975.25,11110.66,2958.87,2699.19,2602.02,4774.92,13035.00,3204.95,2671.93,2223.85,2961.80,11062.53,3259.54,2750.53,2305.18,2737.72,11052.97,4384.45,3433.95,2489.94,3210.89,13519.23,4000.17,3543.47,2881.47,3918.93,14344.04,4048.52,3565.07,3453.17,3871.37,14938.13,3721.29,3945.68,4316.75,3767.40,15751.12,3915.03,4054.65,4352.90,4099.14,16421.72,4087.03,3805.95,4640.85,3826.16,16359.99,3284.36,3656.75,2165.31,2010.48,11116.90,2647.61,1356.21,1526.74,1587.54,7118.09,2999.57,2818.00,2123.94,2108.39,10049.90,2307.87,4539.21,3262.13,3229.11,13338.32,2240.08,..,..,..,..
....Bohol,....Marine Municipal Fisheries,..,..,..,..,17848.00,..,..,..,..,17939.00,..,..,..,..,9658.00,..,..,..,..,8654.00,..,..,..,..,6462.00,..,..,..,..,8362.00,..,..,..,..,10916.00,..,..,..,..,7386.00,..,..,..,..,7347.00,..,..,..,..,8175.00,..,..,..,..,5764.00,..,..,..,..,5512.00,..,..,..,..,7480.00,2649.00,4140.00,3488.00,2371.00,12648.00,2414.00,4068.00,3324.00,2509.00,12315.00,2659.00,4321.00,3769.00,4484.00,15233.00,3588.00,4279.00,3614.00,3811.00,15292.00,4198.00,3500.00,3770.00,3900.00,15368.00,3739.00,3372.00,3411.00,3860.00,14382.00,3590.00,3251.00,3550.00,3937.00,14328.00,3900.00,3316.00,3622.00,3965.00,14803.00,3822.00,3271.00,3542.00,3450.00,14085.00,4025.00,3078.00,3310.00,3690.00,14103.00,4086.00,3111.00,3256.00,3262.00,13715.00,4006.00,3007.00,3224.00,3203.00,13440.00,4004.00,3032.00,3425.00,3711.00,14172.00,2953.00,2395.00,3518.00,3829.00,12695.00,2961.00,2608.09,3376.91,3271.66,12217.66,2586.21,2683.88,3408.28,3321.03,11999.40,2629.05,2545.39,2880.50,3402.15,11457.09,2888.48,2555.03,2986.97,3530.58,11961.06,2729.47,2140.62,2703.31,3289.23,10862.63,2913.37,2601.41,2563.38,2949.92,11028.08,2936.58,2679.85,2583.98,4758.43,12958.84,3185.38,2652.76,2206.30,2943.36,10987.80,3243.38,2735.49,2293.31,2718.97,10991.15,4369.34,3422.74,2479.44,3195.39,13466.91,3985.92,3533.09,2868.49,3905.67,14293.17,4029.94,3557.27,3432.75,3848.20,14868.16,3707.28,3933.05,4306.90,3753.13,15700.36,3900.86,4040.85,4342.18,4090.93,16374.82,4071.06,3793.14,4635.67,3814.29,16314.16,3271.50,3648.37,2148.57,1998.46,11066.90,2638.19,1348.84,1518.68,1581.82,7087.53,2993.86,2813.31,2119.96,2098.21,10025.35,2303.77,4535.21,3258.86,3223.69,13321.52,2235.10,..,..,..,..
....Bohol,....Inland Municipal Fisheries,..,..,..,..,12.00,..,..,..,..,..,..,..,..,..,4.00,..,..,..,..,4.00,..,..,..,..,5.00,..,..,..,..,6.00,..,..,..,..,8.00,..,..,..,..,8.00,..,..,..,..,9.00,..,..,..,..,11.00,..,..,..,..,13.00,..,..,..,..,14.00,..,..,..,..,12.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00,1.00,1.00,3.00,..,..,2.00,2.00,4.00,2.00,3.00,6.00,7.00,18.00,8.00,9.00,7.00,8.00,32.00,..,8.00,6.00,6.00,20.00,9.00,10.50,9.20,8.60,37.30,10.10,10.94,8.30,8.20,37.54,16.50,13.60,14.20,15.31,59.61,21.90,17.00,12.67,11.15,62.72,24.77,26.98,31.16,19.54,102.45,24.85,27.69,34.48,20.92,107.94,19.34,20.62,19.67,21.31,80.94,19.97,23.18,21.55,21.67,86.37,16.58,17.23,23.44,25.33,82.58,22.29,19.34,18.04,16.49,76.16,19.57,19.17,17.55,18.44,74.73,16.16,15.04,11.87,18.75,61.82,15.11,11.21,10.50,15.50,52.32,14.25,10.38,12.98,13.26,50.87,18.58,7.80,20.42,23.17,69.97,14.01,12.63,9.85,14.27,50.76,14.17,13.80,10.72,8.21,46.90,15.97,12.81,5.18,11.87,45.83,12.86,8.37,16.74,12.03,50.00,9.41,7.37,8.07,5.71,30.56,5.71,4.69,3.97,10.19,24.56,4.10,4.00,3.27,5.42,16.80,4.97,..,..,..,..
....Bohol,..Aquaculture,..,..,..,..,1182.00,..,..,..,..,1702.00,..,..,..,..,18161.00,..,..,..,..,18743.00,..,..,..,..,20139.00,..,..,..,..,23500.00,..,..,..,..,14533.00,..,..,..,..,14533.00,..,..,..,..,19577.00,..,..,..,..,21243.00,..,..,..,..,22502.00,..,..,..,..,23213.88,..,..,..,..,32080.00,17526.00,18863.00,5892.00,4314.00,46595.00,18356.00,9199.00,3207.00,3919.00,34681.00,7466.00,13188.00,7018.00,6618.00,34290.00,6726.00,12648.00,7963.00,12773.00,40110.00,8537.00,11960.00,9939.00,11922.00,42358.00,6345.00,11441.00,11889.00,14171.00,43846.00,6098.00,11717.00,12975.00,14907.00,45697.00,6642.00,13790.00,12536.00,14474.00,47442.00,21536.00,21071.00,16843.00,19486.00,78936.00,19230.00,20173.50,22731.00,21833.20,83967.70,16135.10,21748.30,16401.60,21943.12,76228.12,25495.80,22502.07,16423.41,17431.50,81852.78,33148.91,32239.06,17352.13,20390.46,103130.56,24424.84,23827.40,18240.38,22826.89,89319.51,29257.69,29788.00,20906.89,28104.29,108056.87,27652.08,28192.00,24387.99,30514.22,110746.29,30686.05,30363.04,25868.28,31588.34,118505.71,33932.15,33498.99,27613.80,30713.73,125758.67,36782.46,34789.65,28218.24,30889.41,130679.76,35478.15,32345.04,28989.78,32202.52,129015.49,35482.72,30899.75,26207.97,25121.05,117711.49,24394.45,25059.68,24016.31,29104.43,102574.88,29585.86,18041.98,18129.26,25765.83,91522.93,21795.12,16529.00,19854.92,26808.16,84987.19,26590.44,12580.74,5665.97,12780.19,57617.35,20123.75,14997.58,6542.81,12957.80,54621.94,16230.51,18863.49,10251.22,13278.64,58623.86,12416.14,15641.11,8306.96,11042.18,47406.39,11639.14,11079.33,7426.91,8695.62,38841.00,764.01,973.55,1466.58,2266.01,5470.16,3133.11,2583.69,1705.23,1610.57,9032.60,2944.79,2464.68,2832.93,2312.50,10554.90,2304.03,1915.64,1605.37,2362.58,8187.63,1878.99,..,..,..,..
....Cebu,FISHERIES,..,..,..,..,18662.00,..,..,..,..,28238.00,..,..,..,..,30226.00,..,..,..,..,30689.00,..,..,..,..,47804.00,..,..,..,..,37890.00,..,..,..,..,30544.00,..,..,..,..,37016.00,..,..,..,..,32314.00,..,..,..,..,38597.00,..,..,..,..,60820.00,..,..,..,..,103708.76,..,..,..,..,74216.00,22835.00,10750.00,18438.00,9340.00,61363.00,20586.00,12867.00,18788.00,9056.00,61297.00,20833.00,10053.00,20540.00,11182.00,62608.00,18263.00,12941.00,22757.00,14329.00,68290.00,20566.00,12863.00,21781.00,13400.00,68610.00,19746.00,12210.00,19703.00,18416.00,70075.00,19615.00,12867.00,20146.00,21290.00,73918.00,20630.00,13128.00,20234.00,20956.00,74948.00,19630.00,12607.00,18790.00,19770.00,70797.00,21807.50,13565.06,20719.00,20155.00,76246.56,21750.80,13380.40,19613.30,19254.87,73999.37,21760.99,13859.70,19424.12,19718.63,74763.44,22125.68,17769.79,20373.04,22926.24,83194.76,20193.32,17768.35,17616.00,16550.97,72128.64,23929.44,21548.23,15514.46,16860.02,77852.14,21177.98,21834.65,14884.83,16933.11,74830.57,22496.96,23106.40,16131.43,16952.14,78686.94,21525.71,22606.85,16992.54,17997.67,79122.77,20620.55,23213.56,16457.88,16736.64,77028.63,21892.82,21676.44,16428.87,15764.64,75762.77,21791.13,24652.11,16904.83,13215.70,76563.76,13408.73,18391.38,15664.92,14494.83,61959.86,17089.38,19005.86,16627.09,13998.12,66720.45,17350.78,19738.39,17061.51,12998.54,67149.23,12863.06,17612.94,17521.74,14658.24,62655.98,16310.45,17694.66,14762.62,15490.81,64258.55,17991.78,15491.65,13700.04,16229.44,63412.92,21877.23,17243.52,15975.13,15469.17,70565.06,16635.70,17975.81,17416.12,15899.51,67927.15,14836.19,11185.69,11375.11,7493.35,44890.35,6646.75,7485.82,5606.07,6248.90,25987.53,6914.05,8104.39,8498.95,10256.76,33774.15,9622.84,11634.31,8307.64,7324.92,36889.71,7498.54,..,..,..,..
....Cebu,..Commercial Fisheries,..,..,..,..,4891.00,..,..,..,..,15127.00,..,..,..,..,17461.00,..,..,..,..,16580.00,..,..,..,..,33961.00,..,..,..,..,22403.00,..,..,..,..,14616.00,..,..,..,..,24080.00,..,..,..,..,19819.00,..,..,..,..,24651.00,..,..,..,..,47796.00,..,..,..,..,89936.00,..,..,..,..,53929.00,17925.00,6781.00,14258.00,6269.00,45233.00,15761.00,8597.00,14473.00,4970.00,43801.00,14353.00,5446.00,15269.00,6088.00,41156.00,12150.00,8194.00,16665.00,8942.00,45951.00,14610.00,8358.00,16998.00,6770.00,46736.00,14300.00,8132.00,15222.00,12000.00,49654.00,14730.00,8114.00,14800.00,12130.00,49774.00,15172.00,8200.00,14677.00,12150.00,50199.00,14800.00,7259.00,13208.00,11964.00,47231.00,15392.00,6715.00,12057.00,10970.00,45134.00,14997.00,6514.00,11423.00,10552.00,43486.00,15280.44,6658.88,11641.64,10648.93,44229.89,14909.10,8569.01,12348.90,13715.75,49542.76,13267.53,9553.92,7567.51,6692.09,37081.05,13344.47,13993.43,7948.05,7858.56,43144.51,11184.32,13054.60,7438.95,7765.26,39443.13,10974.42,11232.44,7000.97,7048.61,36256.44,9495.67,10204.99,7410.41,7131.79,34242.86,8270.43,9951.33,6909.40,6608.08,31739.24,8870.49,9085.40,7366.04,5843.07,31165.00,9017.97,11670.19,7573.80,4617.59,32879.55,4983.74,8185.06,6033.83,5157.43,24360.06,6893.30,7922.31,5990.89,4192.40,24998.90,4740.39,8083.95,6452.42,2926.92,22203.68,1326.38,4223.12,3571.00,1784.13,10904.63,2138.20,2788.17,1653.17,2340.16,8919.70,1583.52,1432.78,1942.05,1191.88,6150.23,3455.29,3007.11,2205.68,1191.70,9859.78,1240.94,2328.53,2255.33,1505.53,7330.33,1342.20,1421.08,1899.59,1624.88,6287.76,966.90,2188.41,1506.26,2367.77,7029.34,1416.97,1876.38,1919.93,2978.51,8191.79,2899.34,3489.30,2006.63,1246.41,9641.69,2913.71,..,..,..,..
....Cebu,..Municipal Fisheries,..,..,..,..,12134.00,..,..,..,..,11402.00,..,..,..,..,11056.00,..,..,..,..,13045.00,..,..,..,..,12885.00,..,..,..,..,14164.00,..,..,..,..,13695.00,..,..,..,..,10703.00,..,..,..,..,10287.00,..,..,..,..,11642.00,..,..,..,..,10583.00,..,..,..,..,11255.00,..,..,..,..,16808.00,4283.00,3111.00,3470.00,2341.00,13205.00,3879.00,3577.00,3706.00,2939.00,14101.00,4244.00,3977.00,3638.00,4372.00,16231.00,4247.00,3894.00,3985.00,4591.00,16717.00,4466.00,3765.00,3852.00,6335.00,18418.00,4405.00,3763.00,3839.00,6008.00,18015.00,4400.00,4030.00,4262.00,8255.00,20947.00,4960.00,4229.00,4351.00,8286.00,21826.00,4462.00,4067.00,4135.00,7154.00,19818.00,5881.00,5080.00,7175.00,8117.00,26253.00,5591.00,4839.00,7014.00,7516.00,24960.00,5709.35,5059.07,6406.99,7428.69,24604.10,6386.55,6473.16,6040.85,6668.89,25569.45,5965.78,6525.79,8298.57,8046.19,28836.33,9262.03,6451.33,6144.81,7048.59,28906.76,8236.79,7509.98,6043.46,7339.46,29129.69,8589.32,9922.75,7062.20,7661.48,33235.75,9113.46,10369.25,6845.72,8002.04,34330.47,8904.99,9766.54,6696.68,7835.04,33203.25,9420.95,9268.36,6564.83,6628.35,31882.49,8861.43,9456.85,6370.90,6160.96,30850.14,6885.62,9569.43,7234.66,6576.23,30265.94,7247.50,8453.35,7597.52,7031.91,30330.28,8980.61,9154.59,7852.80,8037.08,34025.08,9956.94,9960.37,8399.51,8641.83,36958.65,8917.28,11100.97,9809.03,10321.95,40149.23,10454.92,11896.68,8531.72,12214.57,43097.89,13234.43,12349.60,11319.17,12716.94,49620.14,9055.25,13756.02,12246.76,12847.46,47905.49,6720.46,7640.41,7712.35,3969.65,26042.87,3373.27,3505.51,3239.03,3226.30,13344.12,3964.94,4146.13,3831.32,3369.73,15312.13,4878.34,5472.95,4568.50,3922.81,18842.60,2886.19,..,..,..,..
....Cebu,....Marine Municipal Fisheries,..,..,..,..,12134.00,..,..,..,..,11402.00,..,..,..,..,11048.00,..,..,..,..,13037.00,..,..,..,..,12876.00,..,..,..,..,14154.00,..,..,..,..,13683.00,..,..,..,..,10692.00,..,..,..,..,10275.00,..,..,..,..,11629.00,..,..,..,..,10569.00,..,..,..,..,11239.00,..,..,..,..,16791.00,4274.00,3103.00,3470.00,2341.00,13188.00,3870.00,3568.00,3696.00,2930.00,14064.00,4235.00,3972.00,3629.00,4367.00,16203.00,4239.00,3889.00,3976.00,4585.00,16689.00,4439.00,3760.00,3844.00,6330.00,18373.00,4400.00,3755.00,3834.00,6004.00,17993.00,4390.00,4020.00,4256.00,8250.00,20916.00,4950.00,4220.00,4341.00,8280.00,21791.00,4450.00,4059.00,4124.00,7147.00,19780.00,5870.00,5066.00,7166.00,8110.00,26212.00,5579.00,4826.00,7006.00,7503.00,24914.00,5687.86,5054.80,6394.57,7417.86,24555.09,6358.68,6456.74,6025.85,6653.53,25494.80,5949.98,6515.08,8272.70,8026.14,28763.90,9239.34,6433.28,6122.88,7024.33,28819.83,8218.26,7485.17,6029.07,7325.84,29058.34,8570.45,9898.86,7048.59,7648.90,33166.80,9103.03,10359.95,6833.48,7987.34,34283.80,8890.10,9754.25,6685.20,7820.29,33149.84,9398.55,9252.59,6546.61,6609.20,31806.95,8844.68,9444.36,6355.83,6143.27,30788.14,6860.29,9538.51,7206.30,6545.31,30150.41,7213.54,8426.68,7571.23,7011.98,30223.43,8957.79,9139.26,7835.56,8020.43,33953.04,9940.60,9946.62,8384.53,8625.44,36897.19,8903.81,11085.86,9799.55,10286.44,40075.66,10442.69,11882.59,8512.85,12189.07,43027.20,13216.99,12338.24,11308.88,12714.74,49578.85,9054.40,13755.66,12240.57,12844.35,47894.98,6718.53,7635.38,7709.74,3968.96,26032.61,3369.34,3504.76,3237.12,3221.44,13332.66,3962.83,4144.12,3829.50,3367.71,15304.15,4877.19,5470.98,4566.88,3922.10,18837.16,2885.11,..,..,..,..
....Cebu,....Inland Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.00,..,..,..,..,8.00,..,..,..,..,9.00,..,..,..,..,10.00,..,..,..,..,12.00,..,..,..,..,11.00,..,..,..,..,12.00,..,..,..,..,13.00,..,..,..,..,14.00,..,..,..,..,16.00,..,..,..,..,17.00,9.00,8.00,..,..,17.00,9.00,9.00,10.00,9.00,37.00,9.00,5.00,9.00,5.00,28.00,8.00,5.00,9.00,6.00,28.00,27.00,5.00,8.00,5.00,45.00,5.00,8.00,5.00,4.00,22.00,10.00,10.00,6.00,5.00,31.00,10.00,9.00,10.00,6.00,35.00,12.00,8.00,11.00,7.00,38.00,11.00,14.00,9.00,7.00,41.00,12.00,13.00,8.00,13.00,46.00,21.49,4.27,12.42,10.83,49.01,27.87,16.42,15.00,15.36,74.65,15.80,10.71,25.87,20.05,72.43,22.69,18.05,21.93,24.26,86.93,18.53,24.81,14.39,13.62,71.35,18.87,23.89,13.61,12.58,68.95,10.43,9.30,12.24,14.70,46.67,14.89,12.29,11.48,14.75,53.41,22.40,15.77,18.22,19.15,75.54,16.75,12.49,15.07,17.69,62.00,25.33,30.92,28.36,30.92,115.53,33.96,26.67,26.29,19.93,106.85,22.82,15.33,17.24,16.65,72.04,16.34,13.75,14.98,16.39,61.46,13.47,15.11,9.48,35.51,73.57,12.23,14.09,18.87,25.50,70.69,17.44,11.36,10.29,2.20,41.29,0.85,0.36,6.19,3.11,10.51,1.93,5.04,2.61,0.69,10.26,3.94,0.75,1.91,4.86,11.47,2.11,2.02,1.83,2.02,7.98,1.15,1.97,1.62,0.71,5.44,1.08,..,..,..,..
....Cebu,..Aquaculture,..,..,..,..,1637.00,..,..,..,..,1709.00,..,..,..,..,1709.00,..,..,..,..,1064.00,..,..,..,..,958.00,..,..,..,..,1323.00,..,..,..,..,2233.00,..,..,..,..,2233.00,..,..,..,..,2208.00,..,..,..,..,2304.00,..,..,..,..,2441.00,..,..,..,..,2517.76,..,..,..,..,3479.00,627.00,858.00,710.00,730.00,2925.00,946.00,693.00,609.00,1147.00,3395.00,2236.00,630.00,1633.00,722.00,5221.00,1866.00,853.00,2107.00,796.00,5622.00,1490.00,740.00,931.00,295.00,3456.00,1041.00,315.00,642.00,408.00,2406.00,485.00,723.00,1084.00,905.00,3197.00,498.00,699.00,1206.00,520.00,2923.00,368.00,1281.00,1447.00,652.00,3748.00,534.50,1770.06,1487.00,1068.00,4859.56,1162.80,2027.40,1176.30,1186.87,5553.37,771.20,2141.75,1375.49,1641.01,5929.45,830.03,2727.63,1983.29,2541.60,8082.55,960.01,1688.64,1749.92,1812.69,6211.26,1322.94,1103.47,1421.60,1952.87,5800.87,1756.87,1270.07,1402.42,1828.39,6257.75,2933.22,1951.21,2068.26,2242.05,9194.75,2916.58,2032.61,2736.41,2863.84,10549.44,3445.13,3495.69,2851.80,2293.52,12086.14,3601.38,3322.68,2498.00,3293.22,12715.28,3911.73,3525.07,2960.13,2437.15,12834.07,1539.37,636.89,2396.43,2761.17,7333.86,2948.58,2630.20,3038.68,2773.81,11391.27,3629.78,2499.85,2756.29,2034.54,10920.47,1579.74,3429.45,5551.23,4232.28,14792.70,5254.97,3805.52,3300.42,2828.70,15189.62,5953.34,2162.19,3226.27,2822.99,14164.80,5187.51,1886.81,2450.28,1560.53,11085.14,6339.51,1891.26,2914.03,1546.52,12691.33,6773.53,2124.19,1763.17,1898.82,12559.72,2306.57,1791.89,860.77,654.83,5614.07,1532.14,2081.87,2747.70,3908.52,10270.23,1845.15,2672.06,1732.50,2155.70,8405.42,1698.64,..,..,..,..
..Region VIII (Eastern Visayas),FISHERIES,..,..,..,..,52756.00,..,..,..,..,54201.00,..,..,..,..,48741.00,..,..,..,..,51608.00,..,..,..,..,49467.00,..,..,..,..,56557.00,..,..,..,..,56360.00,..,..,..,..,60874.00,..,..,..,..,62147.00,..,..,..,..,64356.00,..,..,..,..,78291.00,..,..,..,..,84823.00,..,..,..,..,85397.00,27375.00,16039.00,16146.00,13111.00,72671.00,29185.00,18646.00,15114.00,13661.00,76606.00,18906.00,19089.00,16942.00,17103.00,72040.00,19694.00,17394.00,15496.00,18161.00,70745.00,20840.00,17607.00,16970.00,18290.00,73707.00,18485.00,17107.00,17931.00,18789.00,72312.00,19623.00,19318.00,18588.00,18671.00,76200.00,19984.00,19904.00,20194.00,18646.00,78728.00,21815.00,22760.00,22921.00,23822.00,91318.00,24464.60,22059.00,24413.00,25296.20,96232.80,28698.33,30427.45,28866.05,27426.16,115417.99,31526.00,32122.62,30165.78,34776.91,128591.31,34936.66,42685.38,40307.80,36113.55,154043.38,40213.04,52181.82,43676.04,37904.91,173975.82,46567.88,58975.21,46734.87,39435.93,191713.88,47925.88,62354.06,49813.35,39482.62,199575.91,49179.57,66029.89,50706.96,40914.47,206830.88,51090.81,64339.43,49141.81,46611.95,211184.00,49855.52,64470.02,51105.16,44347.04,209777.74,45855.99,60682.91,49022.20,44856.42,200417.52,37292.59,61324.96,45170.70,28974.77,172763.02,25132.09,41020.83,40131.51,31234.14,137518.57,24554.27,40490.48,39375.44,30557.27,134977.46,28342.09,39570.89,39549.90,32812.05,140274.93,37606.78,34200.13,35028.77,29305.62,136141.29,26703.79,27123.69,30865.05,30460.55,115153.08,30906.96,30407.72,31763.53,34935.51,128013.72,27610.38,28293.76,37473.72,30179.81,123557.67,28424.43,31168.98,35195.77,29487.56,124276.73,24540.06,29329.04,26605.92,23958.85,104433.87,21439.30,25193.82,26510.09,24869.02,98012.23,23904.64,27370.40,24273.01,22891.94,98439.99,21787.24,26053.73,25634.83,20350.08,93825.87,19755.64,..,..,..,..
